,dates,year,code,in/out,enter_date,close_date,beta
4745,2016-05-06,2016,CTIC,0,2016-05-09,2016-06-27,1.8986644565227744
4746,2016-05-06,2016,CSX,0,2016-05-09,2016-06-27,1.3691917802042208
4747,2016-05-06,2016,CRMD,0,2016-05-09,2016-06-27,2.8070867098283463
4748,2016-05-06,2016,CPRX,0,2016-05-09,2016-06-27,0.7564587361052486
4749,2016-05-06,2016,CORI,0,2016-05-09,2016-06-27,1.763999232136208
4750,2016-05-06,2016,CNXR,0,2016-05-09,2016-06-27,2.477122672248013
4751,2016-05-06,2016,CMT,0,2016-05-09,2016-06-27,1.52576781093253
4752,2016-05-06,2016,CLAR,0,2016-05-09,2016-06-27,0.9196664146101788
4753,2016-05-06,2016,CHMA,0,2016-05-09,2016-06-27,2.253882863840974
4754,2016-05-06,2016,CDRBQ,0,2016-05-09,2016-06-27,0.822051931751461
4755,2016-05-06,2016,CDMO,0,2016-05-09,2016-06-27,0.2471923416820158
4756,2016-05-06,2016,CCEP,0,2016-05-09,2016-06-27,0.6891948389515088
4757,2016-05-06,2016,CBRI,0,2016-05-09,2016-06-27,1.3490922777664518
4758,2016-05-06,2016,CBKCQ,0,2016-05-09,2016-06-27,2.7596149331210023
4759,2016-05-06,2016,CASC,0,2016-05-09,2016-06-27,1.908976690115353
4760,2016-05-06,2016,CALA,0,2016-05-09,2016-06-27,2.9776994417256826
4761,2016-05-06,2016,BEBE,0,2016-05-09,2016-06-27,0.5830707126001812
4762,2016-05-06,2016,BDSI,0,2016-05-09,2016-06-27,1.7734340419739985
4763,2016-05-06,2016,BBRG,0,2016-05-09,2016-06-27,1.6218027760384024
4764,2016-05-06,2016,ATXS,0,2016-05-09,2016-06-27,0.9951571846202673
4765,2016-05-06,2016,ATRS,0,2016-05-09,2016-06-27,1.2963207350171242
4766,2016-05-06,2016,ASMB,0,2016-05-09,2016-06-27,1.770953529583081
4767,2016-05-06,2016,APPS,0,2016-05-09,2016-06-27,2.273061966860983
4768,2016-05-06,2016,ALPN,0,2016-05-09,2016-06-27,2.2246422928564176
4769,2016-05-06,2016,AINC,0,2016-05-09,2016-06-27,0.4936347801583
4770,2016-05-06,2016,AFMD,0,2016-05-09,2016-06-27,3.605450608844278
4771,2016-05-06,2016,ABEO,0,2016-05-09,2016-06-27,1.6955464551045965
4772,2016-05-06,2016,AAMC,0,2016-05-09,2016-06-27,1.4849291408729888
4773,2016-05-06,2016,YMTX,1,2016-05-09,2016-06-27,-2.0877548097136422
4774,2016-05-06,2016,WVE,1,2016-05-09,2016-06-27,0.2777048016133953
4775,2016-05-06,2016,WNEB,1,2016-05-09,2016-06-27,0.4887760926136307
4776,2016-05-06,2016,WLFC,1,2016-05-09,2016-06-27,0.624122907703791
4777,2016-05-06,2016,WKHS,1,2016-05-09,2016-06-27,0.6743168070570316
4778,2016-05-06,2016,WINSF,1,2016-05-09,2016-06-27,2.254630522602923
4779,2016-05-06,2016,WGRP,1,2016-05-09,2016-06-27,2.959614462682964
4780,2016-05-06,2016,WBT,1,2016-05-09,2016-06-27,1.2431072532470246
4781,2016-05-06,2016,WATT,1,2016-05-09,2016-06-27,3.448934825697684
4782,2016-05-06,2016,VYGR,1,2016-05-09,2016-06-27,1.525644175029775
4783,2016-05-06,2016,VRAY,1,2016-05-09,2016-06-27,0.2997049745984094
4784,2016-05-06,2016,VBTX,1,2016-05-09,2016-06-27,0.5850891380514592
4785,2016-05-06,2016,VALU,1,2016-05-09,2016-06-27,0.7215708504313512
4786,2016-05-06,2016,UONEK,1,2016-05-09,2016-06-27,1.1240673891105806
4787,2016-05-06,2016,UNB,1,2016-05-09,2016-06-27,0.1146716629922352
4788,2016-05-06,2016,UFPT,1,2016-05-09,2016-06-27,0.2091598231767698
4789,2016-05-06,2016,UFAB,1,2016-05-09,2016-06-27,0.3154156686842649
4790,2016-05-06,2016,UA,1,2016-05-09,2016-06-27,1.1689645917063014
4791,2016-05-06,2016,TTNP,1,2016-05-09,2016-06-27,1.0886418550532757
4792,2016-05-06,2016,TRTN,1,2016-05-09,2016-06-27,2.1262786133244105
4793,2016-05-06,2016,TPHS,1,2016-05-09,2016-06-27,0.3159911686535013
4794,2016-05-06,2016,TEAM,1,2016-05-09,2016-06-27,1.6483082206881114
4795,2016-05-06,2016,TACO,1,2016-05-09,2016-06-27,1.4144682662191166
4796,2016-05-06,2016,SYN,1,2016-05-09,2016-06-27,1.2952959937958846
4797,2016-05-06,2016,STRS,1,2016-05-09,2016-06-27,-0.0168885147003688
4798,2016-05-06,2016,SRG,1,2016-05-09,2016-06-27,0.69055012475712
4799,2016-05-06,2016,SQ,1,2016-05-09,2016-06-27,1.87142995678436
4800,2016-05-06,2016,SNDX,1,2016-05-09,2016-06-27,-1.2283495507904991
4801,2016-05-06,2016,SMMF,1,2016-05-09,2016-06-27,0.1197198254355292
4802,2016-05-06,2016,SMBC,1,2016-05-09,2016-06-27,0.3460222598902578
4803,2016-05-06,2016,SILC,1,2016-05-09,2016-06-27,0.7611727787432152
4804,2016-05-06,2016,SHYF,1,2016-05-09,2016-06-27,0.8161778267451218
4805,2016-05-06,2016,SHBI,1,2016-05-09,2016-06-27,0.2071789685271572
4806,2016-05-06,2016,SGRY,1,2016-05-09,2016-06-27,1.119400672108669
4807,2016-05-06,2016,SFST,1,2016-05-09,2016-06-27,0.0179037842503071
4808,2016-05-06,2016,SENS,1,2016-05-09,2016-06-27,0.1559059190985074
4809,2016-05-06,2016,SCWX,1,2016-05-09,2016-06-27,-1.3838791457593196
4810,2016-05-06,2016,SAMG,1,2016-05-09,2016-06-27,0.7295873416730241
4811,2016-05-06,2016,SALM,1,2016-05-09,2016-06-27,0.58041256517476
4812,2016-05-06,2016,RUSHB,1,2016-05-09,2016-06-27,1.8263741589286395
4813,2016-05-06,2016,RSYS,1,2016-05-09,2016-06-27,1.5302674405245285
4814,2016-05-06,2016,RRR,1,2016-05-09,2016-06-27,-0.8848090061020735
4815,2016-05-06,2016,RMR,1,2016-05-09,2016-06-27,0.0614386478128595
4816,2016-05-06,2016,RILY,1,2016-05-09,2016-06-27,-0.470029718493209
4817,2016-05-06,2016,RIG,1,2016-05-09,2016-06-27,1.591681573978711
4818,2016-05-06,2016,RGNX,1,2016-05-09,2016-06-27,1.2170552688017675
4819,2016-05-06,2016,RCKT,1,2016-05-09,2016-06-27,1.81419495644292
4820,2016-05-06,2016,PVBC,1,2016-05-09,2016-06-27,0.0036995014111344
4821,2016-05-06,2016,PSTG,1,2016-05-09,2016-06-27,0.647510732056377
4822,2016-05-06,2016,PROV,1,2016-05-09,2016-06-27,0.3651312014547867
4823,2016-05-06,2016,PNK,1,2016-05-09,2016-06-27,1.4994546993310311
4824,2016-05-06,2016,PMTS,1,2016-05-09,2016-06-27,0.0328643040223583
4825,2016-05-06,2016,PMBC,1,2016-05-09,2016-06-27,0.326221846984789
4826,2016-05-06,2016,PJT,1,2016-05-09,2016-06-27,1.141715098862384
4827,2016-05-06,2016,PFGC,1,2016-05-09,2016-06-27,0.4969329258859012
4828,2016-05-06,2016,PEN,1,2016-05-09,2016-06-27,0.4590566638538748
4829,2016-05-06,2016,PDSB,1,2016-05-09,2016-06-27,1.3430385250342605
4830,2016-05-06,2016,ORRF,1,2016-05-09,2016-06-27,0.233094966547647
4831,2016-05-06,2016,NVCR,1,2016-05-09,2016-06-27,0.9832663226959766
4833,2016-05-06,2016,NRIM,1,2016-05-09,2016-06-27,0.4539434170607441
4834,2016-05-06,2016,NGVT,1,2016-05-09,2016-06-27,-7.876063052580414
4835,2016-05-06,2016,NERV,1,2016-05-09,2016-06-27,1.192528779351239
4836,2016-05-06,2016,NCBS,1,2016-05-09,2016-06-27,-0.004595044738597
4837,2016-05-06,2016,NATH,1,2016-05-09,2016-06-27,0.718183869550145
4838,2016-05-06,2016,MNOV,1,2016-05-09,2016-06-27,0.866747403175675
4839,2016-05-06,2016,MN,1,2016-05-09,2016-06-27,1.63299250948041
4840,2016-05-06,2016,MITK,1,2016-05-09,2016-06-27,0.6931171201244773
4841,2016-05-06,2016,MCBC,1,2016-05-09,2016-06-27,0.3838335281866927
4842,2016-05-06,2016,LUB,1,2016-05-09,2016-06-27,0.6480146301377696
4843,2016-05-06,2016,LSXMK,1,2016-05-09,2016-06-27,2.875400089653002
4844,2016-05-06,2016,LSXMA,1,2016-05-09,2016-06-27,3.321313614296832
4845,2016-05-06,2016,LPCN,1,2016-05-09,2016-06-27,1.5057892256965868
4846,2016-05-06,2016,LIND,1,2016-05-09,2016-06-27,0.7080173422482312
4847,2016-05-06,2016,LFVN,1,2016-05-09,2016-06-27,0.4097236193535388
4848,2016-05-06,2016,LCNB,1,2016-05-09,2016-06-27,0.4865602645692523
4849,2016-05-06,2016,LAYN,1,2016-05-09,2016-06-27,1.1717700804771662
4850,2016-05-06,2016,ITIC,1,2016-05-09,2016-06-27,0.1474261156634985
4851,2016-05-06,2016,IRIX,1,2016-05-09,2016-06-27,0.1460029130829958
4852,2016-05-06,2016,INDT,1,2016-05-09,2016-06-27,0.1347537519793532
4853,2016-05-06,2016,INBK,1,2016-05-09,2016-06-27,0.5995647276196641
4854,2016-05-06,2016,III,1,2016-05-09,2016-06-27,0.6871986558385673
4855,2016-05-06,2016,IESC,1,2016-05-09,2016-06-27,0.851034380581152
4856,2016-05-06,2016,ICBK,1,2016-05-09,2016-06-27,0.0401909992877528
4857,2016-05-06,2016,HZNP,1,2016-05-09,2016-06-27,2.4079057597128326
4858,2016-05-06,2016,HRI,1,2016-05-09,2016-06-27,2.277705289043684
4859,2016-05-06,2016,HNNA,1,2016-05-09,2016-06-27,0.1984010016585219
4860,2016-05-06,2016,HDNG,1,2016-05-09,2016-06-27,0.5104527324459756
4861,2016-05-06,2016,HBCP,1,2016-05-09,2016-06-27,0.3849367546270454
4862,2016-05-06,2016,GWRS,1,2016-05-09,2016-06-27,4.547181925802885
4863,2016-05-06,2016,GORO,1,2016-05-09,2016-06-27,-0.4318393475969964
4864,2016-05-06,2016,GNL,1,2016-05-09,2016-06-27,1.354530908354187
4865,2016-05-06,2016,GLYC,1,2016-05-09,2016-06-27,1.5600928314437004
4866,2016-05-06,2016,GENC,1,2016-05-09,2016-06-27,0.3557431493381419
4867,2016-05-06,2016,GEF,1,2016-05-09,2016-06-27,1.3739012910806063
4868,2016-05-06,2016,GDEN,1,2016-05-09,2016-06-27,0.1765842249350998
4869,2016-05-06,2016,GCP,1,2016-05-09,2016-06-27,0.4699789594074733
4870,2016-05-06,2016,GCBC,1,2016-05-09,2016-06-27,-0.0900753995715634
4871,2016-05-06,2016,GAIA,1,2016-05-09,2016-06-27,1.0135945596779177
4872,2016-05-06,2016,FWONK,1,2016-05-09,2016-06-27,0.6099709504529088
4873,2016-05-06,2016,FWONA,1,2016-05-09,2016-06-27,0.6947186430060283
4874,2016-05-06,2016,FRST,1,2016-05-09,2016-06-27,0.1042842930901998
4875,2016-05-06,2016,FRBK,1,2016-05-09,2016-06-27,0.6124317370810396
4876,2016-05-06,2016,FPI,1,2016-05-09,2016-06-27,0.195174840921211
4877,2016-05-06,2016,FNWB,1,2016-05-09,2016-06-27,0.4896048913249744
4878,2016-05-06,2016,FMNB,1,2016-05-09,2016-06-27,0.2912663001272908
4879,2016-05-06,2016,FMBH,1,2016-05-09,2016-06-27,-0.1062519717718843
4880,2016-05-06,2016,FLNT,1,2016-05-09,2016-06-27,1.3818445597140097
4881,2016-05-06,2016,FFWM,1,2016-05-09,2016-06-27,0.302723003261064
4882,2016-05-06,2016,FFNW,1,2016-05-09,2016-06-27,0.2347588246720854
4883,2016-05-06,2016,FCPT,1,2016-05-09,2016-06-27,1.7586298395815088
4884,2016-05-06,2016,FBIO,1,2016-05-09,2016-06-27,1.1688309212448762
4885,2016-05-06,2016,EXTN,1,2016-05-09,2016-06-27,1.161214336766388
4886,2016-05-06,2016,ESSA,1,2016-05-09,2016-06-27,0.330684374207924
4887,2016-05-06,2016,ESIO,1,2016-05-09,2016-06-27,0.742578066043328
4888,2016-05-06,2016,ERII,1,2016-05-09,2016-06-27,1.127739371915059
4889,2016-05-06,2016,EQBK,1,2016-05-09,2016-06-27,0.4123513382687943
4890,2016-05-06,2016,ENZ,1,2016-05-09,2016-06-27,0.5079725132943235
4891,2016-05-06,2016,EIGR,1,2016-05-09,2016-06-27,1.1652500383789606
4892,2016-05-06,2016,EGLTQ,1,2016-05-09,2016-06-27,0.4658189899992503
4893,2016-05-06,2016,EDIT,1,2016-05-09,2016-06-27,1.832853324324292
4894,2016-05-06,2016,DWSN,1,2016-05-09,2016-06-27,0.925151408800293
4895,2016-05-06,2016,DLTH,1,2016-05-09,2016-06-27,1.4527660866108
4896,2016-05-06,2016,DLA,1,2016-05-09,2016-06-27,0.5668180636258856
4897,2016-05-06,2016,CVLY,1,2016-05-09,2016-06-27,0.3081744500585864
4898,2016-05-06,2016,CVCY,1,2016-05-09,2016-06-27,0.2479569404475043
4899,2016-05-06,2016,CTMX,1,2016-05-09,2016-06-27,2.1419146894999423
4900,2016-05-06,2016,CTLP,1,2016-05-09,2016-06-27,0.862309738055197
4901,2016-05-06,2016,CSWI,1,2016-05-09,2016-06-27,0.1332170643127248
4902,2016-05-06,2016,CSTE,1,2016-05-09,2016-06-27,2.166081072354851
4903,2016-05-06,2016,CSRA,1,2016-05-09,2016-06-27,0.3778756445970012
4904,2016-05-06,2016,CRVS,1,2016-05-09,2016-06-27,1.1675239564513704
4905,2016-05-06,2016,COOP,1,2016-05-09,2016-06-27,0.620422845087777
4906,2016-05-06,2016,CNTY,1,2016-05-09,2016-06-27,0.4040170678421272
4907,2016-05-06,2016,CMRE,1,2016-05-09,2016-06-27,1.1794161830066758
4908,2016-05-06,2016,CIX,1,2016-05-09,2016-06-27,0.8140867619610932
4909,2016-05-06,2016,CIO,1,2016-05-09,2016-06-27,0.4923573315350978
4910,2016-05-06,2016,CHMG,1,2016-05-09,2016-06-27,0.1537145541076836
4911,2016-05-06,2016,CHCT,1,2016-05-09,2016-06-27,0.588189290047274
4912,2016-05-06,2016,CFNB,1,2016-05-09,2016-06-27,-0.1646998928637552
4913,2016-05-06,2016,CFFI,1,2016-05-09,2016-06-27,-0.0430989326221572
4914,2016-05-06,2016,CENT,1,2016-05-09,2016-06-27,1.011548699641572
4915,2016-05-06,2016,CDXS,1,2016-05-09,2016-06-27,0.2481689035853351
4916,2016-05-06,2016,CDXC,1,2016-05-09,2016-06-27,0.4099000187814375
4917,2016-05-06,2016,BWFG,1,2016-05-09,2016-06-27,0.1384450444353548
4918,2016-05-06,2016,BPTH,1,2016-05-09,2016-06-27,0.6481847191603496
4919,2016-05-06,2016,BOOM,1,2016-05-09,2016-06-27,1.4455725239346005
4920,2016-05-06,2016,BATRK,1,2016-05-09,2016-06-27,-10.817894411447378
4921,2016-05-06,2016,BATRA,1,2016-05-09,2016-06-27,-15.723094032919631
4922,2016-05-06,2016,AXSM,1,2016-05-09,2016-06-27,0.7721710863658526
4923,2016-05-06,2016,AXGN,1,2016-05-09,2016-06-27,0.1985979759130458
4924,2016-05-06,2016,AVXS,1,2016-05-09,2016-06-27,0.6728516964092038
4925,2016-05-06,2016,AVXL,1,2016-05-09,2016-06-27,1.1868513889849586
4926,2016-05-06,2016,AVGR,1,2016-05-09,2016-06-27,1.1423694873133183
4927,2016-05-06,2016,AUTO,1,2016-05-09,2016-06-27,1.6967818754175898
4928,2016-05-06,2016,ATHX,1,2016-05-09,2016-06-27,1.5691866979955358
4929,2016-05-06,2016,AQMS,1,2016-05-09,2016-06-27,0.2184624572923349
4930,2016-05-06,2016,AP,1,2016-05-09,2016-06-27,0.8034462544981563
4931,2016-05-06,2016,AMSC,1,2016-05-09,2016-06-27,2.031354413060821
4932,2016-05-06,2016,AMPE,1,2016-05-09,2016-06-27,1.4990791061492992
4933,2016-05-06,2016,ALJJ,1,2016-05-09,2016-06-27,0.2846124364831133
4934,2016-05-06,2016,AGR,1,2016-05-09,2016-06-27,-0.0257473486455789
4935,2016-05-06,2016,AGFS,1,2016-05-09,2016-06-27,0.334796668898807
4936,2016-05-06,2016,AFI,1,2016-05-09,2016-06-27,0.9750307584932428
4937,2016-05-06,2016,ACRX,1,2016-05-09,2016-06-27,2.470198081970953
4938,2016-05-06,2016,ACRS,1,2016-05-09,2016-06-27,0.0255347927896259
4939,2016-05-06,2016,ACNB,1,2016-05-09,2016-06-27,0.0830508687128406
4940,2016-05-06,2016,ACBI,1,2016-05-09,2016-06-27,0.2894987968639579
4941,2016-05-06,2016,AC,1,2016-05-09,2016-06-27,0.7214918149533882
4942,2016-05-06,2016,ABTX,1,2016-05-09,2016-06-27,1.3528908317758308
4943,2017-05-05,2017,YMTX,0,2017-05-08,2017-07-03,3.837588514724593
4944,2017-05-05,2017,WKHS,0,2017-05-08,2017-07-03,1.4150955327190298
4945,2017-05-05,2017,WDAY,0,2017-05-08,2017-07-03,1.5903710743935304
4946,2017-05-05,2017,VNCE,0,2017-05-08,2017-07-03,2.068867560871209
4947,2017-05-05,2017,VATE,0,2017-05-08,2017-07-03,1.7353828387046422
4948,2017-05-05,2017,USAK,0,2017-05-08,2017-07-03,4.029819194525997
4949,2017-05-05,2017,UONEK,0,2017-05-08,2017-07-03,2.11965820742598
4950,2017-05-05,2017,UFAB,0,2017-05-08,2017-07-03,1.5376746175847449
4951,2017-05-05,2017,TXMD,0,2017-05-08,2017-07-03,0.6289276959373106
4952,2017-05-05,2017,TWO,0,2017-05-08,2017-07-03,0.4045200737768084
4953,2017-05-05,2017,TTOO,0,2017-05-08,2017-07-03,1.932123366379465
4954,2017-05-05,2017,TTNP,0,2017-05-08,2017-07-03,1.111372269645276
4955,2017-05-05,2017,TRUP,0,2017-05-08,2017-07-03,1.8949998548068103
4956,2017-05-05,2017,TRI,0,2017-05-08,2017-07-03,0.3430066077888912
4957,2017-05-05,2017,TPST,0,2017-05-08,2017-07-03,2.7097538068567
4958,2017-05-05,2017,TNDM,0,2017-05-08,2017-07-03,1.972277394222965
4959,2017-05-05,2017,SYN,0,2017-05-08,2017-07-03,1.252611679226011
4960,2017-05-05,2017,STRT,0,2017-05-08,2017-07-03,1.7079331848817378
4961,2017-05-05,2017,SRNE,0,2017-05-08,2017-07-03,3.019989638897367
4962,2017-05-05,2017,SPNS,0,2017-05-08,2017-07-03,1.3886841619825985
4963,2017-05-05,2017,SLS,0,2017-05-08,2017-07-03,5.303039219098825
4964,2017-05-05,2017,SLRX,0,2017-05-08,2017-07-03,1.401026470392814
4965,2017-05-05,2017,SIOX,0,2017-05-08,2017-07-03,1.5206868208596866
4966,2017-05-05,2017,SILC,0,2017-05-08,2017-07-03,1.1712270618914944
4967,2017-05-05,2017,SENS,0,2017-05-08,2017-07-03,0.8883344492532763
4968,2017-05-05,2017,SCOR,0,2017-05-08,2017-07-03,0.1666195865389206
4969,2017-05-05,2017,RILY,0,2017-05-08,2017-07-03,1.80937159941109
4970,2017-05-05,2017,RGLS,0,2017-05-08,2017-07-03,0.424929660273918
4971,2017-05-05,2017,RELYQ,0,2017-05-08,2017-07-03,2.0614353169739794
4972,2017-05-05,2017,RCKT,0,2017-05-08,2017-07-03,0.468888521585946
4973,2017-05-05,2017,PTSI,0,2017-05-08,2017-07-03,1.5008160860548216
4974,2017-05-05,2017,PSIX,0,2017-05-08,2017-07-03,0.7268253512665986
4975,2017-05-05,2017,PNTPQ,0,2017-05-08,2017-07-03,3.7968081393256217
4976,2017-05-05,2017,PGTI,0,2017-05-08,2017-07-03,1.0410961390407936
4977,2017-05-05,2017,PFSW,0,2017-05-08,2017-07-03,1.7581449647101086
4978,2017-05-05,2017,PBYI,0,2017-05-08,2017-07-03,1.7356346813763222
4979,2017-05-05,2017,NYRT,0,2017-05-08,2017-07-03,0.1680761195507771
4980,2017-05-05,2017,NVIV,0,2017-05-08,2017-07-03,2.6452223202080063
4982,2017-05-05,2017,NOG,0,2017-05-08,2017-07-03,2.244171049747521
4983,2017-05-05,2017,MRTX,0,2017-05-08,2017-07-03,2.210154157448988
4984,2017-05-05,2017,MNKD,0,2017-05-08,2017-07-03,1.3032747574562755
4985,2017-05-05,2017,MN,0,2017-05-08,2017-07-03,1.156005366973693
4986,2017-05-05,2017,MCHX,0,2017-05-08,2017-07-03,1.3128819513996068
4987,2017-05-05,2017,LUB,0,2017-05-08,2017-07-03,0.507239849003173
4988,2017-05-05,2017,LRMR,0,2017-05-08,2017-07-03,0.7634495430595173
4989,2017-05-05,2017,LPCN,0,2017-05-08,2017-07-03,2.066203430507821
4990,2017-05-05,2017,LFVN,0,2017-05-08,2017-07-03,2.2803893027103466
4991,2017-05-05,2017,KDMN,0,2017-05-08,2017-07-03,1.7452432314267747
4992,2017-05-05,2017,JMBA,0,2017-05-08,2017-07-03,0.8855227571697744
4993,2017-05-05,2017,JAKK,0,2017-05-08,2017-07-03,1.1547541023476606
4994,2017-05-05,2017,ISEE,0,2017-05-08,2017-07-03,1.4776095251411785
4995,2017-05-05,2017,IRT,0,2017-05-08,2017-07-03,0.6914508561195635
4996,2017-05-05,2017,IRMD,0,2017-05-08,2017-07-03,1.8532165589040783
4997,2017-05-05,2017,IRIX,0,2017-05-08,2017-07-03,1.4288858083572336
4998,2017-05-05,2017,INFI,0,2017-05-08,2017-07-03,2.891717870002636
4999,2017-05-05,2017,IMUX,0,2017-05-08,2017-07-03,2.9454299478842034
5000,2017-05-05,2017,IMPV,0,2017-05-08,2017-07-03,1.8297267048335808
5001,2017-05-05,2017,HNNA,0,2017-05-08,2017-07-03,1.5421667948686133
5002,2017-05-05,2017,GSM,0,2017-05-08,2017-07-03,0.9479101858132296
5003,2017-05-05,2017,GRC,0,2017-05-08,2017-07-03,2.959765947490544
5004,2017-05-05,2017,GLYC,0,2017-05-08,2017-07-03,3.182660348750287
5005,2017-05-05,2017,GLOB,0,2017-05-08,2017-07-03,1.3757118854570267
5006,2017-05-05,2017,FTI,0,2017-05-08,2017-07-03,1.436495382711658
5007,2017-05-05,2017,FCEL,0,2017-05-08,2017-07-03,1.2066837299269233
5008,2017-05-05,2017,EYES,0,2017-05-08,2017-07-03,-2.1771954401615217
5009,2017-05-05,2017,ESTE,0,2017-05-08,2017-07-03,1.1707149423796852
5010,2017-05-05,2017,ERINQ,0,2017-05-08,2017-07-03,1.5833082775983915
5011,2017-05-05,2017,ELDN,0,2017-05-08,2017-07-03,1.4903723567214888
5012,2017-05-05,2017,EIGR,0,2017-05-08,2017-07-03,1.1265481710089578
5013,2017-05-05,2017,EGLTQ,0,2017-05-08,2017-07-03,2.796447831570202
5014,2017-05-05,2017,ECYT,0,2017-05-08,2017-07-03,3.267289839313451
5015,2017-05-05,2017,DXLG,0,2017-05-08,2017-07-03,1.8012122617860498
5016,2017-05-05,2017,DWSN,0,2017-05-08,2017-07-03,2.7941620399502924
5017,2017-05-05,2017,CYTR,0,2017-05-08,2017-07-03,3.958331350732672
5018,2017-05-05,2017,CRDF,0,2017-05-08,2017-07-03,-1.000841996656626
5019,2017-05-05,2017,CIEIQ,0,2017-05-08,2017-07-03,4.331178302690282
5020,2017-05-05,2017,CGIP,0,2017-05-08,2017-07-03,3.243362893535654
5021,2017-05-05,2017,CDXC,0,2017-05-08,2017-07-03,1.573454735262131
5022,2017-05-05,2017,CDTX,0,2017-05-08,2017-07-03,1.235898858786891
5023,2017-05-05,2017,BPTH,0,2017-05-08,2017-07-03,1.04256474631826
5024,2017-05-05,2017,BBOX,0,2017-05-08,2017-07-03,0.9818706828022228
5025,2017-05-05,2017,AY,0,2017-05-08,2017-07-03,0.3776060245786907
5026,2017-05-05,2017,AXSM,0,2017-05-08,2017-07-03,1.9533573065421492
5027,2017-05-05,2017,AVGR,0,2017-05-08,2017-07-03,3.949194210829347
5028,2017-05-05,2017,AUTO,0,2017-05-08,2017-07-03,2.6013950887328283
5029,2017-05-05,2017,ASXC,0,2017-05-08,2017-07-03,1.7067122506998678
5030,2017-05-05,2017,ARWR,0,2017-05-08,2017-07-03,2.83413711957858
5031,2017-05-05,2017,APVO,0,2017-05-08,2017-07-03,-0.5150032082707828
5032,2017-05-05,2017,ANTH,0,2017-05-08,2017-07-03,1.8505166448923875
5033,2017-05-05,2017,AMSC,0,2017-05-08,2017-07-03,1.1690101263677066
5034,2017-05-05,2017,AMPE,0,2017-05-08,2017-07-03,1.088398808735808
5035,2017-05-05,2017,ALJJ,0,2017-05-08,2017-07-03,0.9616155786310616
5036,2017-05-05,2017,AGTC,0,2017-05-08,2017-07-03,1.35058434420529
5037,2017-05-05,2017,AGRX,0,2017-05-08,2017-07-03,1.205884034311381
5038,2017-05-05,2017,AFHIF,0,2017-05-08,2017-07-03,0.8576580677719454
5039,2017-05-05,2017,ADXS,0,2017-05-08,2017-07-03,2.887146137292783
5040,2017-05-05,2017,ADVM,0,2017-05-08,2017-07-03,1.2962770190281274
5041,2017-05-05,2017,ACRX,0,2017-05-08,2017-07-03,1.6720036267754097
5042,2017-05-05,2017,ZYNE,1,2017-05-08,2017-07-03,0.4513814181303404
5043,2017-05-05,2017,YEXT,1,2017-05-08,2017-07-03,1.834516495800528
5044,2017-05-05,2017,WRD,1,2017-05-08,2017-07-03,0.8786590862429643
5045,2017-05-05,2017,WLTW,1,2017-05-08,2017-07-03,0.9178320069554984
5046,2017-05-05,2017,WLDN,1,2017-05-08,2017-07-03,1.650107040217094
5047,2017-05-05,2017,VVV,1,2017-05-08,2017-07-03,0.4187703568909434
5048,2017-05-05,2017,VST,1,2017-05-08,2017-07-03,0.6982691734677795
5049,2017-05-05,2017,VRS,1,2017-05-08,2017-07-03,0.0260737929055785
5050,2017-05-05,2017,VREX,1,2017-05-08,2017-07-03,1.2211841836843833
5051,2017-05-05,2017,VRDN,1,2017-05-08,2017-07-03,-1.7221915397596363
5052,2017-05-05,2017,VOXX,1,2017-05-08,2017-07-03,1.821647157850596
5053,2017-05-05,2017,VIVE,1,2017-05-08,2017-07-03,0.528527012023043
5054,2017-05-05,2017,VBIV,1,2017-05-08,2017-07-03,1.81067738216971
5055,2017-05-05,2017,UPLD,1,2017-05-08,2017-07-03,0.1863569472939646
5056,2017-05-05,2017,UNTY,1,2017-05-08,2017-07-03,0.2289424396781887
5057,2017-05-05,2017,UEC,1,2017-05-08,2017-07-03,3.5626261251203646
5058,2017-05-05,2017,UBFO,1,2017-05-08,2017-07-03,0.3419964126490034
5059,2017-05-05,2017,TWNK,1,2017-05-08,2017-07-03,0.3620712359230578
5060,2017-05-05,2017,TWIN,1,2017-05-08,2017-07-03,1.401811647489427
5061,2017-05-05,2017,TUSK,1,2017-05-08,2017-07-03,1.165108758612592
5062,2017-05-05,2017,TTD,1,2017-05-08,2017-07-03,1.0965781493506108
5063,2017-05-05,2017,TSBK,1,2017-05-08,2017-07-03,0.4691055071692151
5064,2017-05-05,2017,TRHC,1,2017-05-08,2017-07-03,0.4899676515580884
5065,2017-05-05,2017,TELL,1,2017-05-08,2017-07-03,-0.6384927783816672
5066,2017-05-05,2017,TCX,1,2017-05-08,2017-07-03,1.1950815418415526
5067,2017-05-05,2017,TCI,1,2017-05-08,2017-07-03,0.2778703287603437
5068,2017-05-05,2017,TCFC,1,2017-05-08,2017-07-03,0.9836153397801064
5069,2017-05-05,2017,STRL,1,2017-05-08,2017-07-03,1.7833392514752429
5070,2017-05-05,2017,STE,1,2017-05-08,2017-07-03,1.037852987581045
5071,2017-05-05,2017,ST,1,2017-05-08,2017-07-03,1.8831983229206712
5072,2017-05-05,2017,SRT,1,2017-05-08,2017-07-03,1.3236874238931635
5073,2017-05-05,2017,SNDR,1,2017-05-08,2017-07-03,0.2319250881700016
5074,2017-05-05,2017,SND,1,2017-05-08,2017-07-03,2.933204837009525
