Unnamed: 0,Unnamed: 0.1,dates,code,in/out,enter_date,enter_price,close_date,close_price,beta
49,49,2021-05-07,BHR,1,2021-05-10,6.809999942779541,2021-06-28,5.980000019073486,0.8331769305692092
50,50,2021-05-07,BLNK,1,2021-05-10,32.0,2021-06-28,42.5,3.356720093872831
51,51,2021-05-07,BMEA,1,2021-05-10,16.940000534057617,2021-06-28,13.9399995803833,1.4878570078648927
52,52,2021-05-07,BNED,1,2021-05-10,7.860000133514404,2021-06-28,9.045000076293944,1.499048004515874
53,53,2021-05-07,BNGO,1,2021-05-10,5.519999980926514,2021-06-28,8.029999732971191,2.7810122516652775
54,54,2021-05-07,BNL,1,2021-05-10,20.280000686645508,2021-06-28,23.489999771118164,0.3785449724544589
55,55,2021-05-07,BOLT,1,2021-05-10,22.8700008392334,2021-06-28,17.200000762939453,1.4126789349547293
56,56,2021-05-07,BRBS,1,2021-05-10,16.420000076293945,2021-06-28,16.709999084472656,0.37809294938874416
57,57,2021-05-07,BSET,1,2021-05-10,36.02999877929688,2021-06-28,26.479999542236328,2.696720702618075
58,58,2021-05-07,BSY,1,2021-05-10,48.59000015258789,2021-06-28,61.150001525878906,1.5981777460930813
59,59,2021-05-07,BTRS,1,2021-05-10,14.729999542236328,2021-06-28,13.989999771118164,1.4197507467225718
60,60,2021-05-07,BTX,1,2021-05-10,38.45000076293945,2021-06-28,20.0,4.110472536910796
61,61,2021-05-07,BVS,1,2021-05-10,14.529999732971191,2021-06-28,18.96999931335449,0.7510499226604334
62,62,2021-05-07,BW,1,2021-05-10,8.430000305175781,2021-06-28,7.860000133514404,2.1300708116415117
63,63,2021-05-07,BX,1,2021-05-10,90.83000183105467,2021-06-28,98.6500015258789,1.2157220630016992
64,64,2021-05-07,BXC,1,2021-05-10,67.5,2021-06-28,46.560001373291016,2.192421188082474
65,65,2021-05-07,BYRN,1,2021-05-10,23.14999961853028,2021-06-28,22.940000534057617,0.9738671446547361
66,66,2021-05-07,CCCC,1,2021-05-10,34.61000061035156,2021-06-28,37.84000015258789,2.5544582413967154
67,67,2021-05-07,CCO,1,2021-05-10,2.309999942779541,2021-06-28,2.789999961853028,1.8310602719306315
68,68,2021-05-07,CDAK,1,2021-05-10,18.299999237060547,2021-06-28,20.0,2.9000676314594767
69,69,2021-05-07,CDEV,1,2021-05-10,4.789999961853027,2021-06-28,7.329999923706055,2.436846254910105
70,70,2021-05-07,CELC,1,2021-05-10,26.96999931335449,2021-06-28,29.57999992370605,0.7275290799614289
71,71,2021-05-07,CERE,1,2021-05-10,13.8100004196167,2021-06-28,13.079999923706056,1.764020759606345
72,72,2021-05-07,CERT,1,2021-05-10,29.3799991607666,2021-06-28,28.3799991607666,1.2194943391946738
73,73,2021-05-07,CGEM,1,2021-05-10,30.059999465942383,2021-06-28,27.65999984741211,1.3999263340764372
74,74,2021-05-07,CHK,1,2021-05-10,49.630001068115234,2021-06-28,53.09999847412109,0.6985761818759437
75,75,2021-05-07,CHPT,1,2021-05-10,22.8799991607666,2021-06-28,32.0,3.731695167585091
76,76,2021-05-07,CLDX,1,2021-05-10,27.06999969482422,2021-06-28,32.7400016784668,1.0472692667548182
77,77,2021-05-07,CLNN,1,2021-05-10,9.449999809265137,2021-06-28,10.850000381469728,2.310695849379833
78,78,2021-05-07,CLPT,1,2021-05-10,18.690000534057617,2021-06-28,20.489999771118164,3.1035688363020286
79,79,2021-05-07,CLSK,1,2021-05-10,19.18000030517578,2021-06-28,16.399999618530273,6.504179282178086
80,80,2021-05-07,CLVT,1,2021-05-10,28.030000686645508,2021-06-28,26.940000534057617,1.2922737842806502
81,81,2021-05-07,CNXC,1,2021-05-10,157.52999877929688,2021-06-28,160.0,0.8813988054082185
82,82,2021-05-07,COGT,1,2021-05-10,8.369999885559082,2021-06-28,8.609999656677246,1.6008741461833
83,83,2021-05-07,COUR,1,2021-05-10,36.13999938964844,2021-06-28,42.68000030517578,2.952714657741705
84,84,2021-05-07,CPE,1,2021-05-10,42.0,2021-06-28,58.970001220703125,1.4141392595409412
85,85,2021-05-07,CRC,1,2021-05-10,25.21999931335449,2021-06-28,32.9900016784668,0.7801030325037486
86,86,2021-05-07,CRDF,1,2021-05-10,9.479999542236328,2021-06-28,7.78000020980835,1.461670243742828
87,87,2021-05-07,CRIS,1,2021-05-10,10.279999732971191,2021-06-28,7.690000057220459,1.9889010076565266
88,88,2021-05-07,CRSR,1,2021-05-10,33.5,2021-06-28,34.0,2.4451971690381638
89,89,2021-05-07,CSLT,1,2021-05-10,1.8799999952316284,2021-06-28,2.2699999809265137,1.2279114215593403
90,90,2021-05-07,CSSE,1,2021-05-10,35.4900016784668,2021-06-28,42.31999969482422,2.67231840648784
91,91,2021-05-07,CSTM,1,2021-05-10,17.399999618530273,2021-06-28,19.31999969482422,2.196945876255439
92,92,2021-05-07,CTLP,1,2021-05-10,11.0,2021-06-28,11.75,1.3123147622436844
93,93,2021-05-07,CTXR,1,2021-05-10,2.2100000381469727,2021-06-28,3.8329999446868896,0.4681537085704879
94,94,2021-05-07,CURI,1,2021-05-10,12.449999809265137,2021-06-28,14.682000160217283,3.1592713981133493
95,95,2021-05-07,CVAC,1,2021-05-10,105.25,2021-06-28,63.34999847412109,2.778800915026145
96,96,2021-05-07,CVGI,1,2021-05-10,12.960000038146973,2021-06-28,10.640000343322754,1.0798610927541568
97,97,2021-05-07,DASH,1,2021-05-10,124.9000015258789,2021-06-28,181.0800018310547,1.9930261534522167
98,98,2021-05-07,DEN,1,2021-05-10,59.630001068115234,2021-06-28,79.26000213623047,1.078892802265183
99,99,2021-05-07,DKNG,1,2021-05-10,47.560001373291016,2021-06-28,51.709999084472656,2.075225007379569
100,100,2021-05-07,DM,1,2021-05-10,11.899999618530272,2021-06-28,12.479999542236328,4.298195777143713
101,101,2021-05-07,DMS,1,2021-05-10,10.710000038146973,2021-06-28,10.239999771118164,0.9174644878188065
102,102,2021-05-07,DNMR,1,2021-05-10,17.950000762939453,2021-06-28,24.540000915527344,3.7028545353111597
103,103,2021-05-07,DOCN,1,2021-05-10,42.11000061035156,2021-06-28,52.59000015258789,1.4415370077107574
104,104,2021-05-07,DRIO,1,2021-05-10,18.40999984741211,2021-06-28,22.68000030517578,3.630565695374942
105,105,2021-05-07,DRVN,1,2021-05-10,28.100000381469727,2021-06-28,30.76000022888184,1.5718681459318486
106,106,2021-05-07,DS,1,2021-05-10,2.9100000858306885,2021-06-28,3.4100000858306885,1.5547479183788984
107,107,2021-05-07,DSEY,1,2021-05-10,17.719999313354492,2021-06-28,17.440000534057617,2.4914216577134645
108,108,2021-05-07,DSGN,1,2021-05-10,28.100000381469727,2021-06-28,23.020000457763672,-0.47078295296430733
109,109,2021-05-07,DSP,1,2021-05-10,32.5,2021-06-28,30.14999961853028,1.2288124343274238
110,110,2021-05-07,DV,1,2021-05-10,36.41999816894531,2021-06-28,43.52999877929688,0.8691445049907014
111,111,2021-05-07,DYN,1,2021-05-10,18.780000686645508,2021-06-28,21.88999938964844,2.63386528671363
112,112,2021-05-07,EAR,1,2021-05-10,40.93999862670898,2021-06-28,38.369998931884766,3.2120571534127493
113,113,2021-05-07,EBC,1,2021-05-10,22.290000915527344,2021-06-28,20.940000534057617,0.7642506198239398
114,114,2021-05-07,EBET,1,2021-05-10,22.84000015258789,2021-06-28,21.40999984741211,15.894563056645458
115,115,2021-05-07,EMKR,1,2021-05-10,7.25,2021-06-28,10.050000190734863,2.9864545496361585
116,116,2021-05-07,EOSE,1,2021-05-10,11.279999732971191,2021-06-28,17.989999771118164,2.197622231738083
117,117,2021-05-07,ETWO,1,2021-05-10,10.6899995803833,2021-06-28,11.8100004196167,1.7696760016192157
118,118,2021-05-07,EWTX,1,2021-05-10,28.575000762939453,2021-06-28,23.65999984741211,-1.925159326243857
119,119,2021-05-07,EYPT,1,2021-05-10,9.619999885559082,2021-06-28,9.470000267028809,1.0433670901794572
120,120,2021-05-07,FBRX,1,2021-05-10,32.599998474121094,2021-06-28,35.68000030517578,2.40913256576001
121,121,2021-05-07,FDMT,1,2021-05-10,32.599998474121094,2021-06-28,22.729999542236328,1.9572208342417297
122,122,2021-05-07,FHTX,1,2021-05-10,9.859999656677246,2021-06-28,10.260000228881836,2.46399593334542
123,123,2021-05-07,FLL,1,2021-05-10,10.0,2021-06-28,10.09000015258789,2.501687749673288
124,124,2021-05-07,FLXS,1,2021-05-10,48.9900016784668,2021-06-28,44.0,1.897987042856444
125,125,2021-05-07,FNCH,1,2021-05-10,12.850000381469728,2021-06-28,14.699999809265137,1.4457121935789823
126,126,2021-05-07,FOA,1,2021-05-10,11.0,2021-06-28,7.900000095367432,-0.08232047265765605
127,127,2021-05-07,FORA,1,2021-05-10,11.0,2021-06-28,11.579999923706056,-4.68402021364506
128,128,2021-05-07,FOUR,1,2021-05-10,86.63999938964844,2021-06-28,98.69000244140624,2.4976503461664246
129,129,2021-05-07,FREE,1,2021-05-10,13.729999542236328,2021-06-28,13.449999809265137,1.4146193915373078
130,130,2021-05-07,FROG,1,2021-05-10,36.2400016784668,2021-06-28,49.86000061035156,1.6787477442036736
131,131,2021-05-07,FSBC,1,2021-05-10,25.14999961853028,2021-06-28,26.32999992370605,-1.4022982824805996
132,132,2021-05-07,FSR,1,2021-05-10,11.1899995803833,2021-06-28,19.309999465942383,2.286833420781672
133,133,2021-05-07,FTCI,1,2021-05-10,12.420000076293944,2021-06-28,12.300000190734863,1.7659007793381176
134,134,2021-05-07,FTSI,1,2021-05-10,29.030000686645508,2021-06-28,28.770000457763672,1.4130527756271203
135,135,2021-05-07,FUBO,1,2021-05-10,17.170000076293945,2021-06-28,33.93000030517578,2.719908579878529
136,136,2021-05-07,FUV,1,2021-05-10,9.010000228881836,2021-06-28,15.470000267028809,4.2478261429565265
137,137,2021-05-07,GATO,1,2021-05-10,12.199999809265137,2021-06-28,17.790000915527344,0.3901135285111794
138,138,2021-05-07,GBOX,1,2021-05-10,9.84000015258789,2021-06-28,12.5,3.8713834381793615
139,139,2021-05-07,GCMG,1,2021-05-10,13.369999885559082,2021-06-28,10.06999969482422,1.2731446244144486
140,140,2021-05-07,GEVO,1,2021-05-10,5.849999904632568,2021-06-28,8.220000267028809,5.706564903752633
141,141,2021-05-07,GLSI,1,2021-05-10,33.79999923706055,2021-06-28,44.0,1.7878294870236722
142,142,2021-05-07,GMTX,1,2021-05-10,11.979999542236328,2021-06-28,6.5,0.912515693425289
143,143,2021-05-07,GNOG,1,2021-05-10,13.140000343322754,2021-06-28,12.979999542236328,3.7485108148373874
144,144,2021-05-07,GNUS,1,2021-05-10,1.6100000143051147,2021-06-28,2.039999961853028,1.267819700669444
145,145,2021-05-07,GOEV,1,2021-05-10,7.639999866485596,2021-06-28,9.772000312805176,3.3399837240864336
146,146,2021-05-07,GSAT,1,2021-05-10,1.090000033378601,2021-06-28,1.919999957084656,6.699016062611519
147,147,2021-05-07,GTBP,1,2021-05-10,16.959999084472656,2021-06-28,14.399999618530272,2.0997570605591704
148,148,2021-05-07,HAYW,1,2021-05-10,23.3799991607666,2021-06-28,24.770000457763672,-0.2642400274735265
149,149,2021-05-07,HGEN,1,2021-05-10,19.450000762939453,2021-06-28,17.829999923706055,4.4423407245342466
150,150,2021-05-07,HMPT,1,2021-05-10,6.769999980926514,2021-06-28,6.739999771118164,1.0527291535747623
151,151,2021-05-07,HNST,1,2021-05-10,19.520000457763672,2021-06-28,15.899999618530272,-13.44565775378466
152,152,2021-05-07,HOFV,1,2021-05-10,3.400000095367432,2021-06-28,4.504000186920166,2.403297071769394
153,153,2021-05-07,HOV,1,2021-05-10,133.05999755859375,2021-06-28,98.93000030517578,1.166583561450296
154,154,2021-05-07,HOWL,1,2021-05-10,14.59000015258789,2021-06-28,14.850000381469728,-1.0716486129669323
155,155,2021-05-07,HPK,1,2021-05-10,9.75,2021-06-28,10.899999618530272,0.9365254022952
156,156,2021-05-07,HQI,1,2021-05-10,19.600000381469727,2021-06-28,20.43000030517578,0.1148334896635075
157,157,2021-05-07,HRMY,1,2021-05-10,27.90999984741211,2021-06-28,29.479999542236328,1.0902810577890623
158,158,2021-05-07,HYFM,1,2021-05-10,64.01000213623047,2021-06-28,57.16999816894531,2.1472447132876766
159,159,2021-05-07,HYLN,1,2021-05-10,9.010000228881836,2021-06-28,12.579999923706056,2.176587267526838
160,160,2021-05-07,HYRE,1,2021-05-10,12.850000381469728,2021-06-28,20.31999969482422,3.285824393848613
161,161,2021-05-07,IDEX,1,2021-05-10,2.619999885559082,2021-06-28,3.140000104904175,5.436540416152974
162,162,2021-05-07,IEA,1,2021-05-10,13.3100004196167,2021-06-28,12.600000381469728,3.4889618894173613
163,163,2021-05-07,IKNA,1,2021-05-10,23.739999771118164,2021-06-28,14.350000381469728,-0.12678149453128926
164,164,2021-05-07,IMPL,1,2021-05-10,14.949999809265137,2021-06-28,8.220000267028809,-1.4560592401037242
165,165,2021-05-07,INBX,1,2021-05-10,15.739999771118164,2021-06-28,25.790000915527344,2.9023640597472857
166,166,2021-05-07,INFI,1,2021-05-10,3.140000104904175,2021-06-28,3.039999961853028,3.463292502591328
167,167,2021-05-07,INNV,1,2021-05-10,25.239999771118164,2021-06-28,21.26000022888184,0.818993978580564
168,168,2021-05-07,INVE,1,2021-05-10,15.470000267028809,2021-06-28,16.229999542236328,1.7105098608694964
169,169,2021-05-07,JHG,1,2021-05-10,37.34000015258789,2021-06-28,39.09999847412109,1.4937102542004053
170,170,2021-05-07,JOAN,1,2021-05-10,13.520000457763672,2021-06-28,14.800000190734863,0.6641467845182736
171,171,2021-05-07,KIRK,1,2021-05-10,31.51000022888184,2021-06-28,22.670000076293945,2.228208066955855
172,172,2021-05-07,KLIC,1,2021-05-10,49.9900016784668,2021-06-28,62.369998931884766,2.168365023846764
173,173,2021-05-07,KMPH,1,2021-05-10,9.43000030517578,2021-06-28,13.84000015258789,0.5530615000228971
174,174,2021-05-07,KNTE,1,2021-05-10,24.440000534057617,2021-06-28,25.01000022888184,2.1977578712723376
175,175,2021-05-07,KOPN,1,2021-05-10,7.460000038146973,2021-06-28,8.15999984741211,7.5056868204372575
176,176,2021-05-07,KRON,1,2021-05-10,25.68000030517578,2021-06-28,24.93000030517578,1.4121084321263857
177,177,2021-05-07,KRT,1,2021-05-10,18.790000915527344,2021-06-28,19.959999084472656,0.3275229883141546
178,178,2021-05-07,KYMR,1,2021-05-10,44.18000030517578,2021-06-28,45.70000076293945,2.8273960566737624
179,179,2021-05-07,LABP,1,2021-05-10,10.899999618530272,2021-06-28,11.869999885559082,2.5948718150320507
180,180,2021-05-07,LAZY,1,2021-05-10,24.489999771118164,2021-06-28,24.200000762939453,2.537540632110709
181,181,2021-05-07,LCTX,1,2021-05-10,2.720000028610229,2021-06-28,2.900000095367432,1.6799501042664147
182,182,2021-05-07,LESL,1,2021-05-10,28.07999992370605,2021-06-28,27.65999984741211,0.9682876295374842
183,183,2021-05-07,LEU,1,2021-05-10,25.350000381469727,2021-06-28,26.09000015258789,0.7863264570915359
184,184,2021-05-07,LOTZ,1,2021-05-10,7.179999828338623,2021-06-28,5.691999912261963,3.289101916521277
185,185,2021-05-07,LPI,1,2021-05-10,38.7599983215332,2021-06-28,86.26000213623047,2.678897218805255
186,186,2021-05-07,LPRO,1,2021-05-10,38.2400016784668,2021-06-28,42.9900016784668,2.812302950779599
187,187,2021-05-07,LSEA,1,2021-05-10,9.510000228881836,2021-06-28,8.0,0.3431565699353008
188,188,2021-05-07,LSF,1,2021-05-10,34.95000076293945,2021-06-28,28.809999465942383,1.4177353627036071
189,189,2021-05-07,LUNG,1,2021-05-10,42.25,2021-06-28,44.650001525878906,2.5302371582984176
190,190,2021-05-07,MARA,1,2021-05-10,30.989999771118164,2021-06-28,29.239999771118164,7.7780370960191565
191,191,2021-05-07,MASS,1,2021-05-10,50.119998931884766,2021-06-28,39.75,2.9275083764466032
192,192,2021-05-07,MAX,1,2021-05-10,39.900001525878906,2021-06-28,43.900001525878906,2.2499719869787773
193,193,2021-05-07,MCFE,1,2021-05-10,22.84000015258789,2021-06-28,28.5,0.8347852637590447
194,194,2021-05-07,MDVL,1,2021-05-10,13.359999656677246,2021-06-28,13.399999618530272,0.3030740834051531
195,195,2021-05-07,MDXG,1,2021-05-10,9.850000381469728,2021-06-28,11.260000228881836,0.69341297228331
196,196,2021-05-07,MHLD,1,2021-05-10,4.0,2021-06-28,3.509999990463257,1.4478339822110131
197,197,2021-05-07,MILE,1,2021-05-10,8.369999885559082,2021-06-28,8.949999809265137,2.8040349462362486
198,198,2021-05-07,MMAT,1,2021-05-10,4.440000057220459,2021-06-28,9.770000457763672,5.007633861562447
199,199,2021-05-07,MNMD,1,2021-05-10,3.380000114440918,2021-06-28,3.869999885559082,3.8113133398320564
200,200,2021-05-07,MP,1,2021-05-10,27.96999931335449,2021-06-28,34.900001525878906,3.646669465186045
201,201,2021-05-07,MPLN,1,2021-05-10,6.980000019073486,2021-06-28,9.369999885559082,0.518574064893541
202,202,2021-05-07,MRVI,1,2021-05-10,37.34000015258789,2021-06-28,42.90999984741211,1.642665096088501
203,203,2021-05-07,MSP,1,2021-05-10,25.25,2021-06-28,28.18000030517578,1.106556293482112
204,204,2021-05-07,MVIS,1,2021-05-10,14.039999961853027,2021-06-28,17.290000915527344,6.8036272973858365
205,205,2021-05-07,NAPA,1,2021-05-10,18.25,2021-06-28,21.709999084472656,0.3872676142642385
206,206,2021-05-07,NEXI,1,2021-05-10,19.57999992370605,2021-06-28,16.059999465942383,1.430670356880769
207,207,2021-05-07,NFE,1,2021-05-10,40.11000061035156,2021-06-28,38.68000030517578,2.131979576620149
208,208,2021-05-07,NGMS,1,2021-05-10,48.83000183105469,2021-06-28,61.15999984741211,1.682021101618623
209,209,2021-05-07,NKLA,1,2021-05-10,11.550000190734863,2021-06-28,18.290000915527344,1.2815078769293091
210,210,2021-05-07,NMTR,1,2021-05-10,1.159999966621399,2021-06-28,1.2400000095367432,2.2890755436107555
211,211,2021-05-07,NOG,1,2021-05-10,17.15999984741211,2021-06-28,20.63999938964844,1.9714473015080967
212,212,2021-05-07,NOTV,1,2021-05-10,28.56999969482422,2021-06-28,27.959999084472656,1.7713949027823075
213,213,2021-05-07,NPCE,1,2021-05-10,21.190000534057617,2021-06-28,23.420000076293945,1.926114724263467
214,214,2021-05-07,NUVB,1,2021-05-10,11.4399995803833,2021-06-28,9.380000114440918,0.9923728923079655
215,215,2021-05-07,NXPI,1,2021-05-10,195.3000030517578,2021-06-28,205.8500061035156,2.296567901040659
216,216,2021-05-07,OAS,1,2021-05-10,77.06999969482422,2021-06-28,99.23999786376952,0.7030554329777985
217,217,2021-05-07,OCDX,1,2021-05-10,21.68000030517578,2021-06-28,21.780000686645508,1.031967887233442
218,218,2021-05-07,OCGN,1,2021-05-10,8.885000228881836,2021-06-28,8.430000305175781,4.463110170007669
219,219,2021-05-07,OCN,1,2021-05-10,31.290000915527344,2021-06-28,30.96999931335449,1.2349074282328156
220,220,2021-05-07,OLMA,1,2021-05-10,21.479999542236328,2021-06-28,30.07999992370605,1.651799779672003
221,221,2021-05-07,OM,1,2021-05-10,51.52000045776367,2021-06-28,51.209999084472656,1.2846094804734371
222,222,2021-05-07,ONCR,1,2021-05-10,15.710000038146973,2021-06-28,15.670000076293944,1.8972217839607157
223,223,2021-05-07,ONCT,1,2021-05-10,5.5,2021-06-28,5.139999866485596,3.421012416474558
224,224,2021-05-07,ONTF,1,2021-05-10,40.790000915527344,2021-06-28,37.47999954223633,2.2971912299239188
225,225,2021-05-07,OPEN,1,2021-05-10,18.700000762939453,2021-06-28,17.18000030517578,3.939611848869999
226,226,2021-05-07,ORMP,1,2021-05-10,10.899999618530272,2021-06-28,13.850000381469728,2.7199510354198737
227,227,2021-05-07,OTLK,1,2021-05-10,2.140000104904175,2021-06-28,2.440000057220459,4.644773030270989
228,228,2021-05-07,OUST,1,2021-05-10,10.18000030517578,2021-06-28,12.649999618530272,3.4045894694292826
229,229,2021-05-07,PAYA,1,2021-05-10,10.079999923706056,2021-06-28,10.600000381469728,1.1984411570176363
230,230,2021-05-07,PCT,1,2021-05-10,15.25,2021-06-28,23.25,2.6089625084795154
231,231,2021-05-07,PECO,1,2021-05-10,6.829999923706055,2021-06-28,7.230000019073486,4.2182742287863215
232,232,2021-05-07,PLBY,1,2021-05-10,49.369998931884766,2021-06-28,38.959999084472656,2.1255262781473183
233,233,2021-05-07,PLM,1,2021-05-10,2.940000057220459,2021-06-28,3.809999942779541,2.332442435826079
234,234,2021-05-07,PLTK,1,2021-05-10,27.270000457763672,2021-06-28,24.479999542236328,1.3064134972015278
235,235,2021-05-07,PLTR,1,2021-05-10,19.280000686645508,2021-06-28,26.979999542236328,2.0978330728957526
236,236,2021-05-07,PMVP,1,2021-05-10,34.83000183105469,2021-06-28,33.86000061035156,2.9292565074790953
237,237,2021-05-07,POWW,1,2021-05-10,6.860000133514404,2021-06-28,9.25,3.5537166876314843
238,238,2021-05-07,PPTA,1,2021-05-10,8.869999885559082,2021-06-28,8.5,2.761998050070394
239,239,2021-05-07,PRAX,1,2021-05-10,27.8700008392334,2021-06-28,20.200000762939453,2.6028427927053293
240,240,2021-05-07,PRCH,1,2021-05-10,12.65999984741211,2021-06-28,19.309999465942383,2.6534190680552885
241,241,2021-05-07,PRLD,1,2021-05-10,41.18000030517578,2021-06-28,32.40999984741211,2.50229431646383
242,242,2021-05-07,PRTG,1,2021-05-10,27.57999992370605,2021-06-28,25.190000534057617,0.6100715744491055
243,243,2021-05-07,PRTY,1,2021-05-10,8.649999618530273,2021-06-28,10.010000228881836,2.9933226915846545
244,244,2021-05-07,PRVA,1,2021-05-10,31.68000030517578,2021-06-28,46.09999847412109,2.773776531981003
245,245,2021-05-07,PSFE,1,2021-05-10,13.630000114440918,2021-06-28,12.890000343322754,2.73782030506096
246,246,2021-05-07,PSTL,1,2021-05-10,20.280000686645508,2021-06-28,18.61000061035156,-0.20365801259907776
247,247,2021-05-07,PTVE,1,2021-05-10,15.460000038146973,2021-06-28,15.960000038146973,0.47019698441266516
248,248,2021-05-07,QS,1,2021-05-10,30.6200008392334,2021-06-28,29.18000030517578,3.8101167754081424
