,cash,notionals,fee_incurred,hedge_notional,hedge_position,long_notionals,short_notionals,NAV
2001-05-30,9985000.000000004,709817.3707746982,0,-5.171704783644487e-10,-7.41356741008257e-12,5676130.449392075,-4966313.078617378,10694817.370774701
2001-05-31,9985000.000000004,860743.2824634551,0,-5.110172038394328e-10,-7.41356741008257e-12,5689721.75719032,-4828978.474726867,10845743.28246346
2001-06-01,9985000.000000004,759286.5007097052,0,-5.148722340058222e-10,-7.41356741008257e-12,5783532.337294284,-5024245.836584581,10744286.500709709
2001-06-02,9985000.000000004,759286.5007097052,0,-5.148722340058222e-10,-7.41356741008257e-12,5783532.337294284,-5024245.836584581,10744286.500709709
2001-06-03,9985000.000000004,759286.5007097052,0,-5.148722340058222e-10,-7.41356741008257e-12,5783532.337294284,-5024245.836584581,10744286.500709709
2001-06-04,9985000.000000004,855599.2780336752,0,-5.185790177108635e-10,-7.41356741008257e-12,5828942.598765881,-4973343.320732205,10840599.27803368
2001-06-05,9985000.000000004,730916.8317891225,0,-5.199134621071196e-10,-7.41356741008257e-12,5820878.55464157,-5089961.722852447,10715916.831789127
2001-06-06,9985000.000000004,648077.7522061875,0,-5.256219406870604e-10,-7.41356741008257e-12,5850146.613260643,-5202068.861054453,10633077.752206191
2001-06-07,9985000.000000004,577748.3248790329,0,-5.213962095257546e-10,-7.41356741008257e-12,5775265.102909419,-5197516.778030389,10562748.324879037
2001-06-08,9985000.000000004,564386.546356545,0,-5.222858014159048e-10,-7.41356741008257e-12,5775720.551523713,-5211334.005167169,10549386.54635655
2001-06-09,9985000.000000004,564386.546356545,0,-5.222858014159048e-10,-7.41356741008257e-12,5775720.551523713,-5211334.005167169,10549386.54635655
2001-06-10,9985000.000000004,564386.546356545,0,-5.222858014159048e-10,-7.41356741008257e-12,5775720.551523713,-5211334.005167169,10549386.54635655
2001-06-11,9985000.000000004,565876.7699944209,0,-5.17763520770872e-10,-7.41356741008257e-12,5784679.085978349,-5218802.315983929,10550876.769994425
2001-06-12,9985000.000000004,562457.2632282907,0,-5.094603614706391e-10,-7.41356741008257e-12,5760523.810959001,-5198066.54773071,10547457.263228294
2001-06-13,9985000.000000004,561559.5655597211,0,-5.129447472031429e-10,-7.41356741008257e-12,5754727.481653955,-5193167.916094234,10546559.565559724
2001-06-14,9985000.000000004,510580.53792200197,0,-5.070138706506646e-10,-7.41356741008257e-12,5696963.173064453,-5186382.635142452,10495580.537922006
2001-06-15,9985000.000000004,575243.5807270277,0,-4.951521741067386e-10,-7.41356741008257e-12,5614855.532960607,-5039611.952233579,10560243.580727031
2001-06-16,9985000.000000004,575243.5807270277,0,-4.951521741067386e-10,-7.41356741008257e-12,5614855.532960607,-5039611.952233579,10560243.580727031
2001-06-17,9985000.000000004,575243.5807270277,0,-4.951521741067386e-10,-7.41356741008257e-12,5614855.532960607,-5039611.952233579,10560243.580727031
2001-06-18,9985000.000000004,604934.1227139621,0,-4.975245134155238e-10,-7.41356741008257e-12,5608438.274071864,-5003504.151357902,10589934.122713966
2001-06-19,9985000.000000004,565978.4596926259,0,-4.997486062629608e-10,-7.41356741008257e-12,5567810.403805513,-5001831.9441128895,10550978.459692629
2001-06-20,9985000.000000004,545677.0508920061,0,-4.957452730741925e-10,-7.41356741008257e-12,5496934.892593665,-4951257.841701661,10530677.05089201
2001-06-21,9985000.000000004,556722.2504413952,0,-5.007865011754899e-10,-7.41356741008257e-12,5555415.895172769,-4998693.6447313735,10541722.250441398
2001-06-22,9985000.000000004,492533.43673701136,0,-5.038260344018879e-10,-7.41356741008257e-12,5584041.069247058,-5091507.632510047,10477533.436737016
2001-06-23,9985000.000000004,492533.43673701136,0,-5.038260344018879e-10,-7.41356741008257e-12,5584041.069247058,-5091507.632510047,10477533.436737016
2001-06-24,9985000.000000004,492533.43673701136,0,-5.038260344018879e-10,-7.41356741008257e-12,5584041.069247058,-5091507.632510047,10477533.436737016
2001-06-25,9985000.000000004,624560.4971909622,0,-5.016760930656401e-10,-7.41356741008257e-12,5643221.692246635,-5018661.195055673,10609560.497190965
2001-06-26,9985000.000000004,829569.5224331816,0,-4.937435781992931e-10,-7.41356741008257e-12,5704947.687836932,-4875378.16540375,10814569.522433186
2001-06-27,9985000.000000004,793612.1634032365,0,-4.974503619043343e-10,-7.41356741008257e-12,5724866.071214539,-4931253.9078113055,10778612.163403241
2001-06-28,9985000.000000004,777762.5475047561,0,-5.021950405219048e-10,-7.41356741008257e-12,5731733.057110187,-4953970.509605432,10762762.54750476
2001-06-29,9985000.000000004,703439.904827687,0,-5.023433435442836e-10,-7.41356741008257e-12,5699291.994284068,-4995852.089456381,10688439.904827692
2001-06-30,9985000.000000004,703439.904827687,0,-5.023433435442836e-10,-7.41356741008257e-12,5699291.994284068,-4995852.089456381,10688439.904827692
2001-07-01,9985000.000000004,703439.904827687,0,-5.023433435442836e-10,-7.41356741008257e-12,5699291.994284068,-4995852.089456381,10688439.904827692
2001-07-02,10843593.182571987,5.384208634495735e-10,16266.108397505706,0,0,-1.9354047253727913e-09,-3.92901711165905e-10,10843593.182571987
2001-07-03,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-07-04,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-07-05,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-07-06,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-07-07,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-07-08,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-07-09,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-07-10,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-07-11,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-07-12,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-07-13,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-07-14,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-07-15,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-07-16,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-07-17,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-07-18,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-07-19,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-07-20,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-07-21,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-07-22,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-07-23,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-07-24,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-07-25,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-07-26,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-07-27,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-07-28,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-07-29,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-07-30,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-07-31,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-08-01,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-08-02,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-08-03,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-08-04,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-08-05,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-08-06,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-08-07,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-08-08,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-08-09,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-08-10,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-08-11,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-08-12,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-08-13,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-08-14,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-08-15,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-08-16,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-08-17,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-08-18,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-08-19,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-08-20,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-08-21,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-08-22,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-08-23,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-08-24,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-08-25,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-08-26,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-08-27,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-08-28,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-08-29,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-08-30,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-08-31,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-09-01,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-09-02,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-09-03,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-09-04,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-09-05,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-09-06,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-09-07,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-09-08,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-09-09,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-09-10,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-09-11,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-09-12,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-09-13,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-09-14,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-09-15,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-09-16,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-09-17,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-09-18,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-09-19,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-09-20,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-09-21,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-09-22,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-09-23,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-09-24,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-09-25,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-09-26,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-09-27,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-09-28,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-09-29,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-09-30,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-10-01,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-10-02,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-10-03,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-10-04,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-10-05,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-10-06,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-10-07,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-10-08,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-10-09,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-10-10,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-10-11,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-10-12,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-10-13,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-10-14,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-10-15,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-10-16,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-10-17,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-10-18,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-10-19,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-10-20,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-10-21,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-10-22,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-10-23,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-10-24,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-10-25,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-10-26,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-10-27,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-10-28,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-10-29,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-10-30,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-10-31,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-11-01,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-11-02,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-11-03,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-11-04,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-11-05,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-11-06,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-11-07,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-11-08,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-11-09,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-11-10,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-11-11,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-11-12,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-11-13,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-11-14,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-11-15,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-11-16,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-11-17,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-11-18,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-11-19,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-11-20,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-11-21,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-11-22,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-11-23,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-11-24,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-11-25,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-11-26,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-11-27,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-11-28,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-11-29,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-11-30,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-12-01,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-12-02,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-12-03,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-12-04,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-12-05,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-12-06,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-12-07,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-12-08,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-12-09,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-12-10,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-12-11,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-12-12,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-12-13,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-12-14,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-12-15,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-12-16,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-12-17,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-12-18,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-12-19,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-12-20,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-12-21,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-12-22,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-12-23,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-12-24,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-12-25,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-12-26,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-12-27,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-12-28,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-12-29,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-12-30,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2001-12-31,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2002-01-01,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2002-01-02,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2002-01-03,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2002-01-04,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2002-01-05,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2002-01-06,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2002-01-07,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2002-01-08,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2002-01-09,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2002-01-10,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2002-01-11,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2002-01-12,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2002-01-13,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2002-01-14,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2002-01-15,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2002-01-16,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2002-01-17,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2002-01-18,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2002-01-19,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2002-01-20,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2002-01-21,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2002-01-22,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2002-01-23,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2002-01-24,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2002-01-25,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2002-01-26,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2002-01-27,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2002-01-28,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2002-01-29,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2002-01-30,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2002-01-31,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2002-02-01,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2002-02-02,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2002-02-03,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2002-02-04,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2002-02-05,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2002-02-06,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2002-02-07,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2002-02-08,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2002-02-09,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2002-02-10,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2002-02-11,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2002-02-12,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2002-02-13,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2002-02-14,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2002-02-15,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2002-02-16,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2002-02-17,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2002-02-18,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2002-02-19,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2002-02-20,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2002-02-21,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2002-02-22,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2002-02-23,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2002-02-24,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2002-02-25,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2002-02-26,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2002-02-27,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2002-02-28,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2002-03-01,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2002-03-02,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2002-03-03,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2002-03-04,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2002-03-05,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2002-03-06,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2002-03-07,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2002-03-08,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2002-03-09,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2002-03-10,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2002-03-11,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2002-03-12,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2002-03-13,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2002-03-14,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2002-03-15,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2002-03-16,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2002-03-17,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2002-03-18,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2002-03-19,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2002-03-20,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2002-03-21,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2002-03-22,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2002-03-23,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2002-03-24,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2002-03-25,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2002-03-26,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2002-03-27,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2002-03-28,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2002-03-29,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2002-03-30,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2002-03-31,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2002-04-01,10843593.182571987,0,0,0,0,0,0,10843593.182571987
2002-04-02,10843593.182571987,0,0,0,0,0,0,10843593.182571987
