,cash,notionals,fee_incurred,hedge_notional,hedge_position,long_notionals,short_notionals,NAV
2008-01-02,10175549.007689504,-2.3283064365386963e-10,4143.620952339703,0,0,-2.3283064365386963e-10,0,10175549.007689504
2008-01-03,10176197.195727933,0,0.0,0,0,0,0,10176197.195727933
2008-01-04,10176845.425056294,0,0.0,0,0,0,0,10176845.425056294
2008-01-05,10177493.695677217,0,0.0,0,0,0,0,10177493.695677217
2008-01-06,10178142.007593334,0,0.0,0,0,0,0,10178142.007593334
2008-01-07,10178790.360807275,0,0.0,0,0,0,0,10178790.360807275
2008-01-08,10179438.75532167,0,0.0,0,0,0,0,10179438.75532167
2008-01-09,10180087.19113915,0,0.0,0,0,0,0,10180087.19113915
2008-01-10,10180735.668262348,0,0.0,0,0,0,0,10180735.668262348
2008-01-11,10181384.186693892,0,0.0,0,0,0,0,10181384.186693892
2008-01-12,10182032.746436415,0,0.0,0,0,0,0,10182032.746436415
2008-01-13,10182681.34749255,0,0.0,0,0,0,0,10182681.34749255
2008-01-14,10183329.989864925,0,0.0,0,0,0,0,10183329.989864925
2008-01-15,10183978.673556175,0,0.0,0,0,0,0,10183978.673556175
2008-01-16,10184627.39856893,0,0.0,0,0,0,0,10184627.39856893
2008-01-17,10185276.164905824,0,0.0,0,0,0,0,10185276.164905824
2008-01-18,10185924.972569488,0,0.0,0,0,0,0,10185924.972569488
2008-01-19,10186573.821562557,0,0.0,0,0,0,0,10186573.821562557
2008-01-20,10187222.71188766,0,0.0,0,0,0,0,10187222.71188766
2008-01-21,10187871.643547432,0,0.0,0,0,0,0,10187871.643547432
2008-01-22,10188520.616544506,0,0.0,0,0,0,0,10188520.616544506
2008-01-23,10189169.630881514,0,0.0,0,0,0,0,10189169.630881514
2008-01-24,10189818.68656109,0,0.0,0,0,0,0,10189818.68656109
2008-01-25,10190467.78358587,0,0.0,0,0,0,0,10190467.78358587
2008-01-26,10191116.921958486,0,0.0,0,0,0,0,10191116.921958486
2008-01-27,10191766.10168157,0,0.0,0,0,0,0,10191766.10168157
2008-01-28,10192415.322757756,0,0.0,0,0,0,0,10192415.322757756
2008-01-29,10193064.585189682,0,0.0,0,0,0,0,10193064.585189682
2008-01-30,10193713.888979979,0,0.0,0,0,0,0,10193713.888979979
2008-01-31,10194363.234131282,0,0.0,0,0,0,0,10194363.234131282
2008-02-01,10195012.620646227,0,0.0,0,0,0,0,10195012.620646227
2008-02-02,10195662.04852745,0,0.0,0,0,0,0,10195662.04852745
2008-02-03,10196311.517777583,0,0.0,0,0,0,0,10196311.517777583
2008-02-04,10196961.028399263,0,0.0,0,0,0,0,10196961.028399263
2008-02-05,10197610.580395125,0,0.0,0,0,0,0,10197610.580395125
2008-02-06,10198260.173767803,0,0.0,0,0,0,0,10198260.173767803
2008-02-07,10198909.808519935,0,0.0,0,0,0,0,10198909.808519935
2008-02-08,10199559.484654156,0,0.0,0,0,0,0,10199559.484654156
2008-02-09,10200209.202173103,0,0.0,0,0,0,0,10200209.202173103
