,cash,notionals,fee_incurred,hedge_notional,hedge_position,long_notionals,short_notionals,NAV
2008-06-12,9481103.37939033,-146438.06190833205,1278.1493741199558,0,0,4114059.851824854,-4260497.913733186,9334665.317481996
2008-06-13,9479851.774363829,-134675.31138852832,1251.6050265000645,0,0,4037341.4436116866,-4172016.755000215,9345176.4629753
2008-06-14,9478600.169337329,-134675.31138852832,1251.6050265000645,0,0,4037341.4436116866,-4172016.755000215,9343924.8579488
2008-06-15,9477348.564310828,-134675.31138852832,1251.6050265000645,0,0,4037341.4436116866,-4172016.755000215,9342673.2529223
2008-06-16,9476135.612431623,-222298.1681768673,1212.951879205428,0,0,3820874.7625078927,-4043172.93068476,9253837.444254756
2008-06-17,9474920.749824274,-269460.7906931916,1214.8626073487958,0,0,3780081.2338027945,-4049542.0244959863,9205459.959131083
2008-06-18,9473765.444805609,-280301.4376927916,1155.3050186654636,0,0,3570715.291192088,-3851016.728884879,9193464.007112818
2008-06-19,9472535.263793593,-268483.23350591597,1230.1810120156515,0,0,3832120.13987959,-4100603.3733855058,9204052.030287677
2008-06-20,9471355.739896255,-346373.37089976517,1179.5238973390192,0,0,3585372.9535636324,-3931746.3244633977,9124982.36899649
2008-06-21,9470176.215998916,-346373.37089976517,1179.5238973390192,0,0,3585372.9535636324,-3931746.3244633977,9123802.845099151
2008-06-22,9468996.692101577,-346373.37089976517,1179.5238973390192,0,0,3585372.9535636324,-3931746.3244633977,9122623.321201812
2008-06-23,9467802.19187481,-391973.16761419794,1194.500226768361,0,0,3589694.2549470062,-3981667.4225612036,9075829.024260612
2008-06-24,9466600.87645284,-445036.2439448241,1201.315421968813,0,0,3559348.49595122,-4004384.7398960437,9021564.632508017
2008-06-25,9465376.71700631,-476496.6747496589,1224.1594465303062,0,0,3604034.813684696,-4080531.488434355,8988880.042256651
2008-06-26,9464102.77674827,-446689.77815777366,1273.9402580416152,0,0,3799777.7486476097,-4246467.526805384,9017412.998590495
2008-06-27,9462864.856107293,-397239.2723789003,1237.9206409775618,0,0,3729162.8642129726,-4126402.136591873,9065625.583728392
2008-06-28,9461626.935466316,-397239.2723789003,1237.9206409775618,0,0,3729162.8642129726,-4126402.136591873,9064387.663087415
2008-06-29,9460389.014825338,-397239.2723789003,1237.9206409775618,0,0,3729162.8642129726,-4126402.136591873,9063149.742446437
2008-06-30,9459213.621186629,-319201.4686032563,1175.3936387087683,0,0,3598777.3270926382,-3917978.795695895,9140012.152583372
2008-07-01,9312663.723068394,4.656612873077393e-10,5016.613079616802,0,0,-1.1641532182693481e-10,4.656612873077393e-10,9312663.723068394
2008-07-02,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-07-03,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-07-04,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-07-05,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-07-06,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-07-07,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-07-08,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-07-09,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-07-10,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-07-11,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-07-12,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-07-13,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-07-14,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-07-15,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-07-16,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-07-17,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-07-18,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-07-19,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-07-20,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-07-21,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-07-22,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-07-23,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-07-24,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-07-25,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-07-26,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-07-27,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-07-28,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-07-29,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-07-30,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-07-31,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-08-01,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-08-02,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-08-03,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-08-04,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-08-05,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-08-06,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-08-07,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-08-08,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-08-09,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-08-10,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-08-11,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-08-12,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-08-13,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-08-14,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-08-15,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-08-16,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-08-17,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
2008-08-18,9312663.723068394,0,0.0,0,0,0,0,9312663.723068394
