,cash,notionals,fee_incurred,hedge_notional,hedge_position,long_notionals,short_notionals,NAV
2001-05-29,9987429.785740329,671048.4667721493,0,-5.239909468070773e-10,-7.41356741008257e-12,5721255.083817148,-5050206.617044999,10658478.252512477
2001-05-30,9987429.785740329,709817.3707746982,0,-5.171704783644487e-10,-7.41356741008257e-12,5676130.449392075,-4966313.078617378,10697247.156515026
2001-05-31,9987429.785740329,860743.2824634551,0,-5.110172038394328e-10,-7.41356741008257e-12,5689721.75719032,-4828978.474726867,10848173.068203785
2001-06-01,9987429.785740329,759286.5007097052,0,-5.148722340058222e-10,-7.41356741008257e-12,5783532.337294284,-5024245.836584581,10746716.286450034
2001-06-02,9987429.785740329,759286.5007097052,0,-5.148722340058222e-10,-7.41356741008257e-12,5783532.337294284,-5024245.836584581,10746716.286450034
2001-06-03,9987429.785740329,759286.5007097052,0,-5.148722340058222e-10,-7.41356741008257e-12,5783532.337294284,-5024245.836584581,10746716.286450034
2001-06-04,9987429.785740329,855599.2780336752,0,-5.185790177108635e-10,-7.41356741008257e-12,5828942.598765881,-4973343.320732205,10843029.063774005
2001-06-05,9987429.785740329,730916.8317891225,0,-5.199134621071196e-10,-7.41356741008257e-12,5820878.55464157,-5089961.722852447,10718346.617529452
2001-06-06,9987429.785740329,648077.7522061875,0,-5.256219406870604e-10,-7.41356741008257e-12,5850146.613260643,-5202068.861054453,10635507.537946517
2001-06-07,9987429.785740329,577748.3248790329,0,-5.213962095257546e-10,-7.41356741008257e-12,5775265.102909419,-5197516.778030389,10565178.110619362
2001-06-08,9987429.785740329,564386.546356545,0,-5.222858014159048e-10,-7.41356741008257e-12,5775720.551523713,-5211334.005167169,10551816.332096875
2001-06-09,9987429.785740329,564386.546356545,0,-5.222858014159048e-10,-7.41356741008257e-12,5775720.551523713,-5211334.005167169,10551816.332096875
2001-06-10,9987429.785740329,564386.546356545,0,-5.222858014159048e-10,-7.41356741008257e-12,5775720.551523713,-5211334.005167169,10551816.332096875
2001-06-11,9987429.785740329,565876.7699944209,0,-5.17763520770872e-10,-7.41356741008257e-12,5784679.085978349,-5218802.315983929,10553306.55573475
2001-06-12,9987429.785740329,562457.2632282907,0,-5.094603614706391e-10,-7.41356741008257e-12,5760523.810959001,-5198066.54773071,10549887.04896862
2001-06-13,9987429.785740329,561559.5655597211,0,-5.129447472031429e-10,-7.41356741008257e-12,5754727.481653955,-5193167.916094234,10548989.35130005
2001-06-14,9987429.785740329,510580.53792200197,0,-5.070138706506646e-10,-7.41356741008257e-12,5696963.173064453,-5186382.635142452,10498010.323662331
2001-06-15,9987429.785740329,575243.5807270277,0,-4.951521741067386e-10,-7.41356741008257e-12,5614855.532960607,-5039611.952233579,10562673.366467357
2001-06-16,9987429.785740329,575243.5807270277,0,-4.951521741067386e-10,-7.41356741008257e-12,5614855.532960607,-5039611.952233579,10562673.366467357
2001-06-17,9987429.785740329,575243.5807270277,0,-4.951521741067386e-10,-7.41356741008257e-12,5614855.532960607,-5039611.952233579,10562673.366467357
2001-06-18,9987429.785740329,604934.1227139621,0,-4.975245134155238e-10,-7.41356741008257e-12,5608438.274071864,-5003504.151357902,10592363.908454292
2001-06-19,9987429.785740329,565978.4596926259,0,-4.997486062629608e-10,-7.41356741008257e-12,5567810.403805513,-5001831.9441128895,10553408.245432954
2001-06-20,9987429.785740329,545677.0508920061,0,-4.957452730741925e-10,-7.41356741008257e-12,5496934.892593665,-4951257.841701661,10533106.836632336
2001-06-21,9987429.785740329,556722.2504413952,0,-5.007865011754899e-10,-7.41356741008257e-12,5555415.895172769,-4998693.6447313735,10544152.036181724
2001-06-22,9987429.785740329,492533.43673701136,0,-5.038260344018879e-10,-7.41356741008257e-12,5584041.069247058,-5091507.632510047,10479963.222477341
2001-06-23,9987429.785740329,492533.43673701136,0,-5.038260344018879e-10,-7.41356741008257e-12,5584041.069247058,-5091507.632510047,10479963.222477341
2001-06-24,9987429.785740329,492533.43673701136,0,-5.038260344018879e-10,-7.41356741008257e-12,5584041.069247058,-5091507.632510047,10479963.222477341
2001-06-25,9987429.785740329,624560.4971909622,0,-5.016760930656401e-10,-7.41356741008257e-12,5643221.692246635,-5018661.195055673,10611990.28293129
2001-06-26,9987429.785740329,829569.5224331816,0,-4.937435781992931e-10,-7.41356741008257e-12,5704947.687836932,-4875378.16540375,10816999.308173511
2001-06-27,9987429.785740329,793612.1634032365,0,-4.974503619043343e-10,-7.41356741008257e-12,5724866.071214539,-4931253.9078113055,10781041.949143566
2001-06-28,9987429.785740329,777762.5475047561,0,-5.021950405219048e-10,-7.41356741008257e-12,5731733.057110187,-4953970.509605432,10765192.333245086
2001-06-29,9987429.785740329,703439.904827687,0,-5.023433435442836e-10,-7.41356741008257e-12,5699291.994284068,-4995852.089456381,10690869.690568015
2001-06-30,9987429.785740329,703439.904827687,0,-5.023433435442836e-10,-7.41356741008257e-12,5699291.994284068,-4995852.089456381,10690869.690568015
2001-07-01,9987429.785740329,703439.904827687,0,-5.023433435442836e-10,-7.41356741008257e-12,5699291.994284068,-4995852.089456381,10690869.690568015
2001-07-02,10846022.968312314,5.384208634495735e-10,16266.108397505706,0,0,-1.9354047253727913e-09,-3.92901711165905e-10,10846022.968312314
2001-07-03,10846901.347571963,0,0,0,0,0,0,10846901.347571963
2001-07-04,10847779.797968298,0,0,0,0,0,0,10847779.797968298
2001-07-05,10848658.31950708,0,0,0,0,0,0,10848658.31950708
2001-07-06,10849536.912194068,0,0,0,0,0,0,10849536.912194068
2001-07-07,10850415.576035026,0,0,0,0,0,0,10850415.576035026
2001-07-08,10851294.311035719,0,0,0,0,0,0,10851294.311035719
2001-07-09,10852173.117201906,0,0,0,0,0,0,10852173.117201906
2001-07-10,10853051.994539352,0,0,0,0,0,0,10853051.994539352
2001-07-11,10853930.943053821,0,0,0,0,0,0,10853930.943053821
2001-07-12,10854809.962751077,0,0,0,0,0,0,10854809.962751077
2001-07-13,10855689.053636886,0,0,0,0,0,0,10855689.053636886
2001-07-14,10856568.215717012,0,0,0,0,0,0,10856568.215717012
2001-07-15,10857447.448997222,0,0,0,0,0,0,10857447.448997222
2001-07-16,10858326.75348328,0,0,0,0,0,0,10858326.75348328
2001-07-17,10859206.129180955,0,0,0,0,0,0,10859206.129180955
2001-07-18,10860085.576096013,0,0,0,0,0,0,10860085.576096013
2001-07-19,10860965.094234223,0,0,0,0,0,0,10860965.094234223
2001-07-20,10861844.68360135,0,0,0,0,0,0,10861844.68360135
2001-07-21,10862724.344203165,0,0,0,0,0,0,10862724.344203165
2001-07-22,10863604.076045437,0,0,0,0,0,0,10863604.076045437
2001-07-23,10864483.879133934,0,0,0,0,0,0,10864483.879133934
2001-07-24,10865363.753474427,0,0,0,0,0,0,10865363.753474427
2001-07-25,10866243.699072687,0,0,0,0,0,0,10866243.699072687
2001-07-26,10867123.715934485,0,0,0,0,0,0,10867123.715934485
2001-07-27,10868003.804065593,0,0,0,0,0,0,10868003.804065593
2001-07-28,10868883.96347178,0,0,0,0,0,0,10868883.96347178
2001-07-29,10869764.19415882,0,0,0,0,0,0,10869764.19415882
2001-07-30,10870644.496132486,0,0,0,0,0,0,10870644.496132486
2001-07-31,10871524.86939855,0,0,0,0,0,0,10871524.86939855
2001-08-01,10872405.313962786,0,0,0,0,0,0,10872405.313962786
2001-08-02,10873285.829830969,0,0,0,0,0,0,10873285.829830969
2001-08-03,10874166.417008875,0,0,0,0,0,0,10874166.417008875
2001-08-04,10875047.075502276,0,0,0,0,0,0,10875047.075502276
2001-08-05,10875927.805316951,0,0,0,0,0,0,10875927.805316951
2001-08-06,10876808.606458673,0,0,0,0,0,0,10876808.606458673
2001-08-07,10877689.47893322,0,0,0,0,0,0,10877689.47893322
2001-08-08,10878570.42274637,0,0,0,0,0,0,10878570.42274637
2001-08-09,10879451.437903898,0,0,0,0,0,0,10879451.437903898
2001-08-10,10880332.524411583,0,0,0,0,0,0,10880332.524411583
2001-08-11,10881213.682275204,0,0,0,0,0,0,10881213.682275204
2001-08-12,10882094.911500538,0,0,0,0,0,0,10882094.911500538
2001-08-13,10882976.212093366,0,0,0,0,0,0,10882976.212093366
